[INFO] 12:40:41:374 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:41:875 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:42:375 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:42:875 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:43:375 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:43:876 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:44:376 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:44:876 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:45:377 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:45:877 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:46:377 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:46:877 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:40:47:377 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
